                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    372,               0.025421,                0.01111,              0.0098022,             0.00021386,                0.73292,                0.72973,                0.69031,                 0.3111,                0.76006,                0.75676,                0.73343,                0.29127,                0.04673,               0.014775,               0.012409,             0.00043631,               0.006661,               0.006661,               0.006661
                    373,               0.024135,               0.011301,                0.00944,             0.00028828,                0.74704,                0.72973,                0.66717,                0.33282,                0.77483,                0.75676,                0.70791,                0.33252,               0.044252,               0.013641,               0.011904,             0.00028627,               0.006652,               0.006652,               0.006652
                    374,               0.024486,               0.010315,              0.0095105,             0.00023031,                0.74227,                 0.7006,                0.63375,                0.32127,                 0.7708,                0.72722,                0.69375,                0.30449,               0.043948,               0.012717,               0.012839,              0.0002718,               0.006643,               0.006643,               0.006643
                    375,               0.024816,                0.01039,              0.0088768,             0.00021656,                 0.7749,                0.72973,                0.70059,                0.34607,                 0.7749,                0.72973,                0.69349,                 0.3378,               0.043327,               0.013095,               0.012223,             0.00026447,               0.006634,               0.006634,               0.006634
                    376,               0.024734,               0.012333,               0.010063,             0.00022668,                0.76192,                0.69215,                0.63642,                0.30064,                0.76192,                0.69215,                0.63589,                0.28575,               0.045361,               0.012318,               0.011586,             0.00023901,               0.006625,               0.006625,               0.006625
                    377,               0.027212,               0.011905,               0.010673,             0.00037421,                0.81162,                0.51351,                0.58802,                0.29149,                0.85489,                0.54054,                0.62829,                0.29548,               0.043762,               0.010449,               0.014028,             0.00031351,               0.006616,               0.006616,               0.006616
                    378,               0.027277,               0.010748,               0.010313,             0.00024334,                0.77375,                0.67568,                0.70919,                0.36458,                0.77375,                0.67568,                0.69244,                0.34105,               0.044996,                0.01355,               0.012775,             0.00057444,               0.006607,               0.006607,               0.006607
                    379,               0.026652,               0.011521,               0.010221,             0.00031257,                0.83811,                 0.6997,                0.71845,                0.35623,                0.83811,                 0.6997,                 0.7018,                0.34437,                0.04248,               0.013403,                0.01262,              0.0004628,               0.006598,               0.006598,               0.006598
                    380,               0.027413,               0.012281,               0.010444,             0.00024875,                0.77486,                0.59459,                0.67351,                0.33803,                0.77486,                0.59459,                0.65225,                0.34206,               0.043413,               0.012575,               0.013816,             0.00045193,               0.006589,               0.006589,               0.006589
                    381,               0.027099,               0.010216,               0.010064,             0.00025575,                 0.7431,                0.51351,                0.53339,                  0.298,                0.78744,                0.54054,                0.57174,                0.29667,                 0.0454,               0.012302,               0.014984,             0.00044649,                0.00658,                0.00658,                0.00658
                    382,               0.025779,               0.011278,                0.01047,             0.00024557,                 0.7395,                 0.7027,                0.68393,                0.37314,                0.76829,                0.72973,                0.71467,                0.35821,               0.043906,               0.012105,               0.011844,             0.00052294,               0.006571,               0.006571,               0.006571
                    383,               0.025544,               0.010798,               0.010357,             0.00024646,                0.79618,                0.67568,                0.75247,                 0.3536,                0.79618,                0.67568,                0.72641,                0.33207,               0.046285,               0.012246,               0.011841,             0.00039974,               0.006562,               0.006562,               0.006562
                    384,               0.023728,              0.0099741,                0.01031,             0.00024686,                0.73438,                0.67258,                0.69263,                0.36592,                0.69192,                0.72843,                0.68551,                0.34742,               0.044974,               0.011386,               0.011657,             0.00054686,               0.006553,               0.006553,               0.006553
                    385,               0.025123,               0.011077,               0.010672,             0.00032405,                0.75469,                0.67568,                0.73002,                0.37492,                0.87285,                0.56757,                 0.6865,                0.36451,               0.043555,               0.011059,               0.011749,             0.00047264,               0.006544,               0.006544,               0.006544
                    386,               0.022007,               0.010261,              0.0085103,             0.00022358,                0.67011,                0.75676,                0.67672,                0.33683,                0.67913,                0.64865,                0.63384,                0.31762,               0.043468,               0.012023,               0.010541,             0.00024679,               0.006535,               0.006535,               0.006535
                    387,               0.025534,               0.011639,               0.010431,             0.00021502,                0.64519,                0.73731,                0.68766,                0.34262,                0.79354,                0.59459,                0.66539,                 0.3169,               0.042626,               0.012006,                0.01076,             0.00022951,               0.006526,               0.006526,               0.006526
                    388,                0.02416,               0.010277,              0.0098048,              0.0002188,                0.71968,                 0.7027,                0.71302,                0.36486,                0.69061,                0.67568,                 0.6848,                0.33935,                 0.0432,               0.011901,               0.011124,             0.00023106,               0.006517,               0.006517,               0.006517
                    389,               0.025828,              0.0097278,               0.008907,             0.00025246,                0.78729,                0.80046,                0.75934,                0.41101,                0.78729,                0.80046,                0.75934,                0.42897,               0.041725,               0.012174,               0.011052,             0.00034389,               0.006508,               0.006508,               0.006508
                    390,               0.027294,               0.011949,                0.01081,              0.0002414,                0.82102,                0.75676,                0.73398,                0.36669,                0.82102,                0.75676,                0.73398,                0.37765,               0.042678,               0.012016,               0.012426,             0.00034636,               0.006499,               0.006499,               0.006499
                    391,               0.023276,              0.0098558,              0.0083436,             0.00034485,                0.77393,                0.75676,                0.73399,                0.38841,                0.77393,                0.75676,                0.73399,                0.37429,               0.043332,               0.012668,               0.011351,             0.00032055,                0.00649,                0.00649,                0.00649
                    392,               0.023842,               0.010486,               0.009805,             0.00023296,                0.72133,                0.67568,                0.66751,                0.31964,                0.69205,                0.64865,                0.63727,                0.31577,               0.044689,               0.010897,               0.012568,             0.00038172,               0.006481,               0.006481,               0.006481
                    393,               0.026092,               0.011763,              0.0096487,             0.00028357,                0.70986,                0.66144,                0.62053,                  0.275,                0.70986,                0.66144,                0.61658,                  0.267,               0.047129,               0.011314,               0.013351,             0.00049948,               0.006472,               0.006472,               0.006472
                    394,               0.025966,              0.0097169,              0.0091723,             0.00021747,                0.79758,                0.74564,                0.70457,                 0.3595,                0.78095,                0.67453,                0.66248,                0.32979,               0.043128,               0.012303,               0.011725,             0.00031769,               0.006463,               0.006463,               0.006463
                    395,               0.025938,               0.011332,               0.010747,             0.00022391,                0.79994,                 0.7565,                0.72113,                 0.3694,                0.79994,                 0.7565,                0.70859,                0.34017,               0.042242,               0.012632,               0.011225,             0.00025503,               0.006454,               0.006454,               0.006454
                    396,               0.025799,              0.0096636,              0.0096121,             0.00023711,                0.77687,                0.78378,                0.71463,                0.37405,                0.77687,                0.78378,                0.70292,                0.34511,               0.040985,               0.012727,                 0.0109,             0.00022522,               0.006445,               0.006445,               0.006445
                    397,               0.026655,               0.010772,                0.01066,             0.00020586,                0.81225,                0.72973,                0.74882,                0.35156,                0.81225,                0.72973,                0.73915,                0.33341,               0.043404,               0.013468,               0.011565,             0.00028112,               0.006436,               0.006436,               0.006436
                    398,               0.026016,               0.011141,               0.010002,             0.00020298,                 0.8466,                0.64865,                 0.7193,                0.35663,                0.88231,                0.67568,                0.76755,                0.35147,               0.043712,               0.013035,               0.011014,             0.00045256,               0.006427,               0.006427,               0.006427
                    399,               0.023701,               0.010783,               0.010468,             0.00020764,                0.84323,                0.72692,                 0.7441,                0.38565,                0.84323,                0.72692,                 0.7441,                0.36207,               0.042062,               0.013384,               0.011116,             0.00039373,               0.006418,               0.006418,               0.006418
                    400,               0.024971,               0.011192,               0.010172,             0.00027082,                0.78215,                 0.7027,                0.71272,                0.38005,                0.78215,                 0.7027,                0.72515,                0.37051,               0.042128,               0.013648,               0.010964,             0.00037594,               0.006409,               0.006409,               0.006409
                    401,               0.023918,               0.011413,              0.0094247,             0.00022177,                0.68457,                0.76263,                0.68881,                0.34989,                0.70738,                0.78404,                0.74717,                 0.3443,               0.043985,               0.013025,               0.011683,             0.00045176,                 0.0064,                 0.0064,                 0.0064
                    402,                0.02387,              0.0099859,              0.0087994,             0.00022729,                 0.7559,                 0.7027,                0.71337,                0.37094,                 0.7559,                 0.7027,                0.71337,                0.35295,               0.044829,               0.013606,               0.011004,             0.00035757,               0.006391,               0.006391,               0.006391
                    403,               0.025332,               0.010515,               0.010194,             0.00024242,                0.79695,                0.62162,                0.68918,                 0.3409,                0.83213,                0.64865,                0.73698,                0.31471,                0.04441,               0.013812,               0.011497,             0.00049221,               0.006382,               0.006382,               0.006382
                    404,               0.024268,               0.011116,              0.0089669,             0.00024836,                0.80584,                0.67568,                 0.7018,                0.33062,                0.80584,                0.67568,                 0.7018,                0.31972,               0.044998,               0.013456,               0.011974,             0.00034447,               0.006373,               0.006373,               0.006373
                    405,                0.02597,               0.011298,               0.010191,             0.00022562,                0.63478,                 0.6578,                 0.6981,                0.32991,                0.63478,                 0.6578,                0.70376,                0.30439,               0.045303,               0.012369,               0.012727,             0.00032819,               0.006364,               0.006364,               0.006364
                    406,               0.024908,               0.010965,              0.0090076,              0.0002988,                0.69698,                0.62167,                0.63858,                0.33123,                0.73073,                0.64865,                0.67319,                0.31483,               0.045058,                0.01199,               0.012816,             0.00020582,               0.006355,               0.006355,               0.006355
                    407,               0.026159,                0.01159,               0.010764,             0.00023968,                0.72122,                0.62162,                0.61496,                0.30261,                0.75258,                0.64865,                0.67244,                0.27704,               0.048022,               0.012496,               0.013994,              0.0006617,               0.006346,               0.006346,               0.006346
                    408,               0.027435,               0.011241,               0.010622,             0.00022911,                0.76459,                0.70228,                0.65831,                 0.3331,                0.79386,                0.72859,                0.69281,                0.31317,               0.046046,               0.013483,               0.012287,             0.00037691,               0.006337,               0.006337,               0.006337
                    409,               0.022953,               0.010319,              0.0090462,             0.00025098,                 0.7984,                0.64237,                0.67479,                0.35865,                  0.832,                 0.6694,                0.70987,                0.32543,               0.045948,               0.011816,                0.01193,             0.00030727,               0.006328,               0.006328,               0.006328
                    410,               0.024056,               0.010549,              0.0095639,             0.00023415,                0.78211,                0.77623,                0.75531,                0.35646,                0.78211,                0.77623,                0.75229,                0.34178,               0.044664,               0.014214,               0.011899,             0.00033394,               0.006319,               0.006319,               0.006319
                    411,               0.023823,               0.010099,              0.0090519,             0.00022735,                0.73823,                0.56757,                0.61904,                0.32001,                0.77339,                0.59459,                0.68569,                 0.3179,               0.045705,               0.012475,               0.014721,             0.00069981,                0.00631,                0.00631,                0.00631
                    412,               0.024443,               0.010046,              0.0095899,             0.00020038,                 0.7354,                0.72973,                0.74207,                0.39151,                0.73742,                0.68326,                0.72733,                0.37714,               0.042116,                0.01212,                0.01158,             0.00037685,               0.006301,               0.006301,               0.006301
                    413,               0.024235,              0.0091665,              0.0086776,             0.00030389,                0.76755,                0.80334,                0.74786,                0.36774,                0.74172,                0.77631,                0.72909,                 0.3393,               0.043638,               0.013083,               0.011227,             0.00038343,               0.006292,               0.006292,               0.006292
                    414,               0.024284,               0.010899,              0.0094713,             0.00020503,                0.73841,                0.45946,                0.50076,                0.25053,                0.73841,                0.45946,                0.50076,                0.24194,               0.045858,               0.012863,                0.01552,              0.0010938,               0.006283,               0.006283,               0.006283
                    415,               0.022991,               0.010359,              0.0093776,             0.00023818,                0.77087,                0.78378,                0.69466,                0.32663,                0.79745,                0.81081,                0.74464,                0.31378,               0.044845,               0.012162,               0.011115,             0.00052156,               0.006274,               0.006274,               0.006274
                    416,               0.023545,               0.011704,              0.0099235,              0.0002454,                 0.7936,                0.72747,                 0.7318,                0.39175,                0.78084,                0.77054,                0.76228,                0.36568,               0.043029,               0.011401,               0.010697,              0.0003368,               0.006265,               0.006265,               0.006265
                    417,               0.026111,               0.010345,              0.0095873,             0.00024561,                0.76828,                0.71706,                0.67753,                 0.3286,                0.76828,                0.71706,                0.68364,                0.32883,               0.043684,               0.011311,                0.01205,             0.00038172,               0.006256,               0.006256,               0.006256
                    418,               0.023563,                0.01059,              0.0094291,             0.00027563,                0.79172,                0.64865,                0.74244,                0.39128,                0.82471,                0.67568,                0.78882,                0.37002,               0.044241,                0.01074,               0.011154,             0.00032564,               0.006247,               0.006247,               0.006247
                    419,               0.025705,               0.011388,               0.010514,              0.0002069,                0.80842,                0.75676,                0.78441,                0.39247,                0.77923,                0.72973,                0.72824,                  0.363,               0.042474,               0.011414,               0.011102,             0.00078918,               0.006238,               0.006238,               0.006238
                    420,                0.02473,               0.010704,              0.0097887,             0.00026069,                0.79458,                0.78378,                0.73493,                0.40662,                0.85007,                0.83784,                0.82514,                0.38582,               0.042357,               0.011663,                0.01102,             0.00073563,               0.006229,               0.006229,               0.006229
                    421,               0.023089,              0.0098554,              0.0089492,             0.00026293,                0.80327,                0.78378,                0.75023,                0.40444,                 0.8319,                0.81081,                0.80803,                0.37725,               0.041694,                0.01107,               0.012048,             0.00081676,                0.00622,                0.00622,                0.00622
                    422,                0.02432,               0.010061,              0.0099846,             0.00030479,                0.80604,                0.78378,                0.75421,                0.41157,                0.83384,                0.81081,                0.78379,                0.37917,               0.041451,               0.012867,                0.01164,               0.001169,               0.006211,               0.006211,               0.006211
                    423,               0.026302,               0.009771,              0.0088744,             0.00023514,                0.83352,                0.72973,                0.75575,                0.39584,                0.83352,                0.72973,                0.75575,                0.36453,               0.041242,                0.01277,               0.011938,             0.00095398,               0.006202,               0.006202,               0.006202
                    424,               0.024034,               0.010094,              0.0077817,              0.0002332,                0.69056,                0.66366,                0.65064,                0.35354,                0.71738,                0.68621,                0.69978,                 0.3458,               0.044623,                0.01129,               0.014095,              0.0012261,               0.006193,               0.006193,               0.006193
                    425,               0.025352,               0.012224,               0.010099,             0.00033785,                0.77819,                0.67568,                0.73622,                0.40014,                0.81976,                0.61482,                0.73029,                0.38199,               0.044695,               0.012313,               0.012944,             0.00085281,               0.006184,               0.006184,               0.006184
                    426,               0.021561,                 0.0105,              0.0092565,             0.00026728,                0.58298,                0.56757,                0.47635,                0.26106,                0.61074,                0.59459,                0.55083,                0.25767,               0.046175,               0.011231,               0.015358,             0.00038189,               0.006175,               0.006175,               0.006175
                    427,               0.023969,               0.010255,              0.0092319,             0.00022651,                0.66369,                0.67568,                0.59145,                0.30001,                0.69192,                 0.7027,                0.65471,                0.28914,               0.044519,               0.013594,               0.013083,             0.00027306,               0.006166,               0.006166,               0.006166
                    428,               0.023036,               0.011078,               0.010109,             0.00020766,                0.67128,                0.62162,                0.58884,                0.31169,                0.70188,                 0.6365,                0.62579,                0.29501,               0.043403,               0.014446,                0.01292,             0.00025085,               0.006157,               0.006157,               0.006157
                    429,               0.024024,               0.011129,              0.0092638,             0.00022454,                0.75371,                0.59459,                0.64758,                0.36043,                0.75371,                0.59459,                 0.6325,                0.33669,               0.042673,               0.013601,               0.012261,             0.00025457,               0.006148,               0.006148,               0.006148
                    430,               0.024565,              0.0096154,               0.010014,             0.00021951,                0.74057,                0.64865,                0.67939,                0.38763,                0.77143,                0.67568,                0.69918,                0.36712,               0.043883,               0.012906,                0.01188,             0.00026316,               0.006139,               0.006139,               0.006139
                    431,               0.022693,               0.011303,              0.0092955,             0.00023211,                0.77526,                0.55961,                0.59768,                0.34261,                0.77526,                0.55961,                0.62508,                0.30593,               0.046575,               0.013295,               0.015888,             0.00078775,                0.00613,                0.00613,                0.00613
                    432,               0.022786,              0.0097232,              0.0088037,             0.00024824,                0.72371,                0.77884,                0.69352,                0.37247,                0.75473,                0.74865,                0.67679,                0.34182,               0.042306,               0.012901,               0.011474,             0.00039545,               0.006121,               0.006121,               0.006121
                    433,               0.025137,               0.011493,               0.009876,             0.00022112,                0.78024,                0.67181,                0.67146,                0.36115,                0.81159,                0.69864,                0.70845,                0.34692,               0.042762,               0.013742,               0.011705,             0.00060453,               0.006112,               0.006112,               0.006112
                    434,               0.023992,               0.010107,              0.0084949,             0.00021873,                0.70216,                0.70091,                0.66406,                0.35842,                 0.7291,                0.72746,                0.70043,                0.35914,               0.043425,                0.01364,               0.011701,             0.00069248,               0.006103,               0.006103,               0.006103
                    435,               0.024948,               0.010802,              0.0092645,             0.00020623,                0.74655,                0.72973,                0.69891,                0.38895,                0.79255,                0.72973,                0.71966,                0.38053,               0.043358,               0.013619,               0.012095,             0.00057495,               0.006094,               0.006094,               0.006094
                    436,               0.021555,               0.010545,              0.0084683,             0.00032603,                0.78044,                0.78378,                0.73794,                0.41749,                0.80784,                0.81081,                0.77014,                0.38559,               0.042582,               0.012645,               0.011768,             0.00037016,               0.006085,               0.006085,               0.006085
                    437,               0.024872,               0.010247,              0.0098128,               0.000345,                 0.7485,                0.72404,                0.69224,                0.37274,                0.77644,                0.75107,                0.72277,                0.34231,               0.043338,               0.011576,               0.012283,             0.00042217,               0.006076,               0.006076,               0.006076
                    438,               0.023924,               0.010264,              0.0091696,             0.00038697,                0.83045,                 0.7027,                0.72012,                0.39592,                0.83045,                 0.7027,                0.72012,                0.38422,               0.042142,               0.011122,               0.011521,             0.00037617,               0.006067,               0.006067,               0.006067
                    439,               0.024523,               0.010105,              0.0095183,             0.00019346,                0.75735,                0.78378,                0.64978,                0.36084,                0.78346,                0.81081,                0.69154,                0.35478,               0.041868,               0.011644,                0.01153,             0.00062222,               0.006058,               0.006058,               0.006058
                    440,                  0.023,              0.0098843,              0.0088395,              0.0002103,                0.75158,                0.56757,                0.62786,                0.30533,                0.74446,                0.63009,                0.66982,                0.29876,                0.04625,               0.011667,               0.014076,              0.0008285,               0.006049,               0.006049,               0.006049
                    441,               0.025367,               0.012357,               0.010162,              0.0002336,                 0.7334,                0.74366,                0.67639,                0.38054,                0.75993,                0.77016,                0.71305,                0.36675,               0.041638,               0.011849,               0.012186,             0.00049828,                0.00604,                0.00604,                0.00604
                    442,               0.022609,               0.010351,              0.0090021,             0.00028738,                0.60759,                 0.7027,                0.59214,                0.30807,                0.69264,                0.62162,                0.62084,                0.29486,               0.042282,               0.011634,               0.012735,             0.00028616,               0.006031,               0.006031,               0.006031
                    443,               0.022572,               0.010867,              0.0092383,             0.00022594,                0.68726,                0.71287,                0.62831,                0.31088,                0.68726,                0.71287,                0.66167,                 0.2846,               0.042527,                 0.0116,               0.012217,             0.00036089,               0.006022,               0.006022,               0.006022
                    444,               0.022181,              0.0095443,              0.0085658,             0.00018927,                0.55195,                0.48649,                0.38655,                0.19096,                0.70623,                0.45946,                0.43428,                0.17331,               0.049006,               0.011946,               0.016582,             0.00033131,               0.006013,               0.006013,               0.006013
                    445,               0.023878,               0.011012,              0.0095188,             0.00018968,                0.75685,                0.72973,                0.65186,                0.36355,                0.78162,                 0.7027,                 0.6682,                0.34281,               0.042664,               0.011158,               0.010552,             0.00021283,               0.006004,               0.006004,               0.006004
                    446,               0.024041,               0.010936,              0.0094227,             0.00027442,                0.73079,                0.81081,                0.72207,                0.40531,                0.71886,                0.78378,                0.69876,                0.36833,               0.042874,               0.012647,               0.010047,             0.00027426,               0.005995,               0.005995,               0.005995
                    447,               0.021823,               0.010193,              0.0087723,             0.00021206,                0.70357,                0.86486,                0.72731,                0.43777,                0.72377,                0.81081,                0.70604,                0.39634,               0.041238,               0.011671,               0.010008,             0.00027343,               0.005986,               0.005986,               0.005986
                    448,                0.02515,               0.011601,              0.0097329,             0.00018936,                0.68476,                0.78378,                0.70083,                0.38856,                0.68476,                0.78378,                0.70083,                0.35848,               0.040498,               0.011606,               0.010243,             0.00026582,               0.005977,               0.005977,               0.005977
                    449,               0.024704,               0.010576,               0.010174,             0.00033648,                0.70127,                0.78378,                0.70353,                0.41862,                0.72559,                0.81081,                0.75013,                0.38694,               0.041302,               0.012652,               0.010221,             0.00029131,               0.005968,               0.005968,               0.005968
                    450,               0.026117,               0.010257,              0.0098664,             0.00021272,                0.73299,                0.78378,                0.69013,                0.38683,                0.73299,                0.78378,                 0.7282,                0.36598,               0.043069,               0.014473,               0.010744,             0.00028175,               0.005959,               0.005959,               0.005959
                    451,               0.021452,               0.010491,              0.0092056,             0.00019519,                0.81643,                0.64865,                0.73833,                0.35364,                0.81643,                0.64865,                0.73833,                0.33331,               0.044949,               0.014918,               0.012144,             0.00045828,                0.00595,                0.00595,                0.00595
                    452,               0.021876,               0.010627,               0.009653,             0.00022091,                0.69412,                0.81081,                0.72766,                0.37007,                0.69412,                0.81081,                0.72766,                 0.3435,               0.044216,               0.014263,               0.010809,             0.00065254,               0.005941,               0.005941,               0.005941
                    453,               0.023259,              0.0099232,              0.0088149,             0.00025022,                0.70958,                0.81081,                0.71458,                0.38232,                0.70958,                0.81081,                0.73003,                0.35176,               0.043761,               0.014064,               0.010999,             0.00066244,               0.005932,               0.005932,               0.005932
                    454,               0.022001,               0.010591,              0.0092612,             0.00025273,                 0.7525,                0.86486,                0.75463,                0.37032,                0.72898,                0.83784,                0.73432,                0.35914,               0.043937,               0.013826,                0.01139,             0.00094305,               0.005923,               0.005923,               0.005923
                    455,               0.024699,                0.00999,              0.0099059,             0.00028867,                0.71172,                0.80086,                0.75068,                0.40551,                 0.6877,                0.77383,                0.74144,                0.38221,               0.042217,               0.013624,               0.011839,              0.0011926,               0.005914,               0.005914,               0.005914
                    456,               0.021164,              0.0093219,              0.0081321,             0.00031017,                0.71834,                0.62039,                0.60984,                0.30839,                0.78082,                0.67402,                0.71611,                0.29198,               0.045588,               0.013184,               0.014134,             0.00094522,               0.005905,               0.005905,               0.005905
                    457,               0.024276,               0.010963,               0.010459,             0.00022442,                0.70334,                0.76909,                0.70397,                0.34619,                0.69736,                0.75676,                0.69658,                0.31587,               0.044755,               0.014185,               0.011743,              0.0022912,               0.005896,               0.005896,               0.005896
                    458,               0.022019,              0.0091319,              0.0077293,             0.00027591,                0.79291,                0.64865,                0.74589,                0.40238,                0.82864,                0.67568,                0.78414,                0.39005,               0.042365,                0.01345,               0.011107,               0.001082,               0.005887,               0.005887,               0.005887
                    459,               0.022121,              0.0095263,              0.0090163,             0.00029967,                0.76843,                0.75676,                0.74245,                0.41206,                0.79764,                0.78378,                0.79825,                0.39099,               0.041411,               0.012731,               0.011015,             0.00055944,               0.005878,               0.005878,               0.005878
                    460,               0.024363,               0.011297,              0.0099323,             0.00025806,                 0.6944,                 0.7027,                0.69429,                  0.398,                0.72252,                0.72973,                0.73299,                0.37155,               0.043429,               0.011599,               0.012377,              0.0006546,               0.005869,               0.005869,               0.005869
                    461,               0.022442,               0.011386,               0.008511,             0.00019457,                0.77709,                0.67568,                0.67623,                0.35139,                0.77709,                0.67568,                0.67415,                0.34501,               0.044002,               0.013389,               0.010903,             0.00058617,                0.00586,                0.00586,                0.00586
                    462,               0.022643,               0.010423,              0.0083172,             0.00019649,                0.74985,                0.78378,                0.69955,                0.35749,                0.74985,                0.78378,                0.69653,                0.32173,               0.041869,                0.01328,               0.010808,             0.00028381,               0.005851,               0.005851,               0.005851
                    463,               0.022976,               0.010484,              0.0093026,             0.00020038,                  0.723,                0.77611,                0.69188,                0.35983,                  0.723,                0.77611,                0.69188,                0.34318,               0.042341,               0.013597,                0.01116,             0.00025675,               0.005842,               0.005842,               0.005842
                    464,               0.021712,              0.0099458,              0.0086581,             0.00019833,                0.71667,                0.75211,                0.68168,                0.39438,                0.74777,                0.81081,                0.74438,                0.38034,               0.040749,               0.012699,               0.010928,             0.00027529,               0.005833,               0.005833,               0.005833
                    465,               0.021532,               0.010418,              0.0082647,             0.00019951,                0.74871,                0.56381,                0.59847,                0.32586,                0.85626,                0.64411,                 0.7189,                0.31158,               0.040774,               0.010857,               0.012215,             0.00030407,               0.005824,               0.005824,               0.005824
